left_curie	left_title	right_curie	right_titke	similarity
1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	10a3d378-1ad5-45f5-9c62-a38d3749795d	Relevanz und Ziele des Kurses	0.8559643575464903
1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	65c03537-255f-47da-bae4-34853e898b84	Fazit und Ausblick	0.9162452168132699
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	549aba84-827e-4ee6-99b8-b8c9d49d0f8a	Stadt(teil)veränderungsprozsse im Kontext der Digitalisierung	0.8145420811613768
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	47af5ab5-6081-48ba-a0e9-287baca8fb18	Die Digitalisierungsstrategie der Stadt Wien	0.8283452564474442
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	d70deb53-bd5b-4f2c-afba-144f639303bd	Demokratie in Zeiten Künstlicher Intelligenz	0.8737422727340441
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	03332ad6-6cbe-4c06-97d6-113c7f1a8fba	Medien - Körper - Digitalisierung: Der digitalen (Un-)Gleichheit auf der Spur	0.7936452989185271
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	7bf6df75-4f87-4cdc-b8af-be7516f1ca35	Die materiellen Politiken der Künstlichen Intelligenz	0.856648332907749
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	a08cd75c-45cb-4274-a9a8-ccd15e85890e	Digitaler Humanismus in Wien	0.8861534286989037
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	8bafd8f4-e096-4add-893b-7daf61534d4c	Womit sich unsere Demokratie konfrontiert sieht	0.8147449567894153
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	6fed4dbd-d456-465a-954a-316f773fb63d	Stadt Wien und Universität als Partner der Transformation	0.8213878372267317
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	e1685e73-e578-4a1a-bde8-575c85c59d29	"Die (Nicht-)Reaktion des Rechtssystems auf die ""Digitale Revolution"" seit den 70-er Jahren"	0.7967954295628337
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	10a3d378-1ad5-45f5-9c62-a38d3749795d	Relevanz und Ziele des Kurses	0.8324083287967478
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	65c03537-255f-47da-bae4-34853e898b84	Fazit und Ausblick	0.8910302665892531
352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	0.9163735456333982
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	549aba84-827e-4ee6-99b8-b8c9d49d0f8a	Stadt(teil)veränderungsprozsse im Kontext der Digitalisierung	0.8224324410826683
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	47af5ab5-6081-48ba-a0e9-287baca8fb18	Die Digitalisierungsstrategie der Stadt Wien	0.8363693258769156
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	d70deb53-bd5b-4f2c-afba-144f639303bd	Demokratie in Zeiten Künstlicher Intelligenz	0.7873794397612945
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	03332ad6-6cbe-4c06-97d6-113c7f1a8fba	Medien - Körper - Digitalisierung: Der digitalen (Un-)Gleichheit auf der Spur	0.7620029913853207
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	7bf6df75-4f87-4cdc-b8af-be7516f1ca35	Die materiellen Politiken der Künstlichen Intelligenz	0.7715989095077165
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	a08cd75c-45cb-4274-a9a8-ccd15e85890e	Digitaler Humanismus in Wien	0.7981746919645617
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	8bafd8f4-e096-4add-893b-7daf61534d4c	Womit sich unsere Demokratie konfrontiert sieht	0.7817787413371963
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	6fed4dbd-d456-465a-954a-316f773fb63d	Stadt Wien und Universität als Partner der Transformation	0.7890926326913085
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	e1685e73-e578-4a1a-bde8-575c85c59d29	"Die (Nicht-)Reaktion des Rechtssystems auf die ""Digitale Revolution"" seit den 70-er Jahren"	0.7975576440133755
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	10a3d378-1ad5-45f5-9c62-a38d3749795d	Relevanz und Ziele des Kurses	0.799938667790747
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	65c03537-255f-47da-bae4-34853e898b84	Fazit und Ausblick	0.8025673495505128
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	0.8253945071163676
6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	0.8026797567087182
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	549aba84-827e-4ee6-99b8-b8c9d49d0f8a	Stadt(teil)veränderungsprozsse im Kontext der Digitalisierung	0.858004672796138
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	47af5ab5-6081-48ba-a0e9-287baca8fb18	Die Digitalisierungsstrategie der Stadt Wien	0.8271034647636492
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	d70deb53-bd5b-4f2c-afba-144f639303bd	Demokratie in Zeiten Künstlicher Intelligenz	0.8188263275175158
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	03332ad6-6cbe-4c06-97d6-113c7f1a8fba	Medien - Körper - Digitalisierung: Der digitalen (Un-)Gleichheit auf der Spur	0.7921558811878567
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	7bf6df75-4f87-4cdc-b8af-be7516f1ca35	Die materiellen Politiken der Künstlichen Intelligenz	0.8016900074988702
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	a08cd75c-45cb-4274-a9a8-ccd15e85890e	Digitaler Humanismus in Wien	0.8293022020919261
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	8bafd8f4-e096-4add-893b-7daf61534d4c	Womit sich unsere Demokratie konfrontiert sieht	0.8130134249095701
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	6fed4dbd-d456-465a-954a-316f773fb63d	Stadt Wien und Universität als Partner der Transformation	0.8200365005881174
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	e1685e73-e578-4a1a-bde8-575c85c59d29	"Die (Nicht-)Reaktion des Rechtssystems auf die ""Digitale Revolution"" seit den 70-er Jahren"	0.8224901575565013
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	10a3d378-1ad5-45f5-9c62-a38d3749795d	Relevanz und Ziele des Kurses	0.8311474660841434
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	65c03537-255f-47da-bae4-34853e898b84	Fazit und Ausblick	0.8338661661536011
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	0.8575835456037921
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	0.8339829570074945
2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	0.8007419249090713
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	549aba84-827e-4ee6-99b8-b8c9d49d0f8a	Stadt(teil)veränderungsprozsse im Kontext der Digitalisierung	0.8121169691671878
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	47af5ab5-6081-48ba-a0e9-287baca8fb18	Die Digitalisierungsstrategie der Stadt Wien	0.82587904866862
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	d70deb53-bd5b-4f2c-afba-144f639303bd	Demokratie in Zeiten Künstlicher Intelligenz	0.8418309970238038
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	03332ad6-6cbe-4c06-97d6-113c7f1a8fba	Medien - Körper - Digitalisierung: Der digitalen (Un-)Gleichheit auf der Spur	0.7905698525087599
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	7bf6df75-4f87-4cdc-b8af-be7516f1ca35	Die materiellen Politiken der Künstlichen Intelligenz	0.8004972042458022
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	a08cd75c-45cb-4274-a9a8-ccd15e85890e	Digitaler Humanismus in Wien	0.8280683157328856
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	8bafd8f4-e096-4add-893b-7daf61534d4c	Womit sich unsere Demokratie konfrontiert sieht	0.8358315860820962
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	6fed4dbd-d456-465a-954a-316f773fb63d	Stadt Wien und Universität als Partner der Transformation	0.8730925491077374
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	e1685e73-e578-4a1a-bde8-575c85c59d29	"Die (Nicht-)Reaktion des Rechtssystems auf die ""Digitale Revolution"" seit den 70-er Jahren"	0.8048935428798584
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	10a3d378-1ad5-45f5-9c62-a38d3749795d	Relevanz und Ziele des Kurses	0.8298991580739119
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	65c03537-255f-47da-bae4-34853e898b84	Fazit und Ausblick	0.8326254892506739
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	0.8563075805382362
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	0.8327421063360168
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	0.8117279662580781
f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	0.8307606980685625
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	9ab61ef0-e199-4938-a498-1ab6ba45c3b1	Sieben Tipps wie Sie Barrierefreiheit in Ihren Projekten sicherstellen	0.8282043092344994
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	8454158c-17ff-44ab-bee0-44ffdb9de0dc	Intro: Lektion 6	0.8724571342220905
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	d93eb769-7f4f-4235-a263-014195775bc3	Das Webzugänglichkeitsgesetz (WZG)	0.859888422187365
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	a6f0f7d3-3a90-4989-b76f-7c16cd313fea	Barrierefreiheit einer Webseite prüfen, Teil 2: Formulare	0.7669137209944762
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	80fc7be1-da8a-4f81-9a3e-72eb2b250c3a	Das Barrierefreiheitsgesetz (BaFG)	0.7964050802944176
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	925edd1c-8457-47e8-8ef7-c86b608a1d74	Wie geht das, blind studieren?	0.8016422669121692
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	a2a7c6ec-0cde-4927-a088-587bdfffae30	Barrierefreiheit einer Webseite prüfen, Teil 1	0.8341879889138591
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	39d5001f-c668-43e0-8fee-80585f7920eb	Was ist digitale Barrierefreiheit?	0.771994859838692
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	9171232a-a35c-44c1-9616-9d67a827e502	Barrierefreies Web Publishing mit Typo3, Teil 1	0.7591404308771403
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	6ddff81f-2edb-4b1f-9310-a4093e37641d	Gesetze zur digitalen Barrierefreiheit	0.7920355439776126
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	526b46de-1aae-4e57-aa01-c57e19ae7f1d	Barrierefreies Web Publishing mit Typo3, Teil 2	0.8190403439119304
1011630d-ef44-4ac1-b402-66e94594586d	Arbeiten bei der WAG	3d428ab2-37e2-46c4-8e0b-c4f4c5a1f4e4	Arbeiten bei Equalizent	0.8473897449131337
e4ab492a-d52d-42e9-a1de-926ab5c56385	"Strategy Poster (S8) ""Clear and Comprehensible"" : Klar und verständlich"	d197bc26-8075-4df1-9c73-db2af3363a45	"Strategieposter (S8) ""Klar und verständlich"" : Clear and Comprehensible"	0.7576838652470265
105ab65e-0533-4071-8db9-d5a1d97b7d8c	"Strategy Poster (S5) ""Finding Alternatives"" : Alternativen finden"	4ac6e1c9-e9ca-43f7-b226-395c37a20f9b	"Strategieposter (S5) ""Alternativen finden"" : Finding Alternatives"	0.7393063922757673
ce718f43-10f8-428f-b30a-04d3fe50bcfe	"Strategieposter (S1) ""Startklar"" : Ready to Write"	d46d1873-57c9-4c9e-bca0-ac530818408f	"GenKI_Strategieposter (S1) ""Startklar"" : Ready to Write"	0.8473545537181193
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	361fbde3-9bfa-41b5-9bc9-d659acc5d17f	Interoperability	0.774203214152212
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	fde3c2c3-e55c-4554-9e5a-28334a12ab7e	Creative Commons Licences	0.7352349793371479
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	45c9f8c1-1d9a-41ed-a386-e9bb6036ca06	EOSC Terminology	0.7632715819722093
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	acb3a0d4-06c6-45fb-a2a0-a31510861b1a	machine-actionable DMPs	0.7114365408078323
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	ef9a4d52-8fcb-4ff4-93ac-4f6ec5d9b127	The FAIR Principles	0.9393696924368244
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	f5e17b75-7ca6-430b-8c05-ff0b6f65e6b8	What is a PID?	0.7769998132738173
d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	ec7db3be-137d-4b39-b04a-133e79de50ea	Some Common Misconceptions about FAIR	0.7015302176743613
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	361fbde3-9bfa-41b5-9bc9-d659acc5d17f	Interoperability	0.7984636525959422
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	fde3c2c3-e55c-4554-9e5a-28334a12ab7e	Creative Commons Licences	0.7582743088462849
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	45c9f8c1-1d9a-41ed-a386-e9bb6036ca06	EOSC Terminology	0.7871894666978139
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	acb3a0d4-06c6-45fb-a2a0-a31510861b1a	machine-actionable DMPs	0.7337301222466394
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	ef9a4d52-8fcb-4ff4-93ac-4f6ec5d9b127	The FAIR Principles	0.7918785271869548
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	f5e17b75-7ca6-430b-8c05-ff0b6f65e6b8	What is a PID?	0.8013478859711918
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	ec7db3be-137d-4b39-b04a-133e79de50ea	Some Common Misconceptions about FAIR	0.7235133744879667
f053b225-8dec-4460-99ab-78ec0f700722	Open Data	d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	0.7690962136674421
06a09f28-b498-446c-aa97-9d524a8af9fd	Leitfaden zur Digitalen Datensparsamkeit : Vorstellung und Diskussion	127cad80-92a6-45f6-819d-e2523e2eaebd	Leitfaden zur Digitalen Datensparsamkeit : Vorstellung und Diskussion	0.9167059746410025
d4743440-c687-4a2d-b53e-25b4efad6a4b	How to: Aufbau eines institutionellen OER-Ökosystems	cc4a680d-d5a2-4919-9c14-1ee14fc6692f	How to: Aufbau eines institutionellen OER-Ökosystems : aus der Webinarreihe „Forschungsdatenmanagement in Österreich“	0.9739690540183137
704a34df-4fca-4184-91d5-ca408852d857	FAIR Principles, CARE Principles, Open Data	ef9a4d52-8fcb-4ff4-93ac-4f6ec5d9b127	The FAIR Principles	0.7186761210651971
704a34df-4fca-4184-91d5-ca408852d857	FAIR Principles, CARE Principles, Open Data	d2657d18-9b87-4c63-a148-ab8b5af022b6	CARE Principles	0.7489674575615013
704a34df-4fca-4184-91d5-ca408852d857	FAIR Principles, CARE Principles, Open Data	f053b225-8dec-4460-99ab-78ec0f700722	Open Data	0.8714000977526741
5919b4f2-95f3-44f9-9259-2d60722e549f	"Strategieposter (S7) ""Paraphrasieren und Vereinfachen"" : Paraphrase and Simplify"	b2f10943-255f-4458-877a-67c2fbc7f270	"Strategy Poster (S7) ""Paraphrase and Simplify"" : Paraphrasieren und Vereinfachen"	0.772509190942909
41ce771c-b9fa-4066-b373-5e8df4db15d7	"Strategy Poster (S3) ""Activating Vocabulary"" : Vokabular aktivieren"	eaf716c1-cd8e-4d40-8cf8-684ddac38232	"Strategieposter (S3) ""Vokabular aktivieren"" : Activating Vocabulary"	0.7690740032799492
01f4614e-c451-4b1e-ab63-a3b256dd7ab3	"GenKI_Strategieposter (S2) ""Strukturen klauen"" : Hijacking Structures"	ddc3fd23-b2b7-4a4c-afb0-ad77581a54f3	"Strategieposter (S2) ""Strukturen klauen"" : Hijacking Structures"	0.8773988472328421
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	549aba84-827e-4ee6-99b8-b8c9d49d0f8a	Stadt(teil)veränderungsprozsse im Kontext der Digitalisierung	0.8123849706815528
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	47af5ab5-6081-48ba-a0e9-287baca8fb18	Die Digitalisierungsstrategie der Stadt Wien	0.8261515917186099
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	d70deb53-bd5b-4f2c-afba-144f639303bd	Demokratie in Zeiten Künstlicher Intelligenz	0.8941771740713819
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	03332ad6-6cbe-4c06-97d6-113c7f1a8fba	Medien - Körper - Digitalisierung: Der digitalen (Un-)Gleichheit auf der Spur	0.7910455668463031
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	7bf6df75-4f87-4cdc-b8af-be7516f1ca35	Die materiellen Politiken der Künstlichen Intelligenz	0.8526612799276508
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	a08cd75c-45cb-4274-a9a8-ccd15e85890e	Digitaler Humanismus in Wien	0.8820290517136297
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	8bafd8f4-e096-4add-893b-7daf61534d4c	Womit sich unsere Demokratie konfrontiert sieht	0.8368300440554445
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	6fed4dbd-d456-465a-954a-316f773fb63d	Stadt Wien und Universität als Partner der Transformation	0.8190132188512499
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	e1685e73-e578-4a1a-bde8-575c85c59d29	"Die (Nicht-)Reaktion des Rechtssystems auf die ""Digitale Revolution"" seit den 70-er Jahren"	0.7930256380307846
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	10a3d378-1ad5-45f5-9c62-a38d3749795d	Relevanz und Ziele des Kurses	0.8301823334506244
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	65c03537-255f-47da-bae4-34853e898b84	Fazit und Ausblick	0.8868831915955927
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	1bdbd712-33db-4803-92c8-b90ffa41ff55	Der Netzwerkeffekt	0.912108516757898
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	352ac6f6-e12f-472d-9a8d-87021aa3c36d	KI in Lehre, Forschung und Studium	0.8870074079860093
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	6c04c5c0-9398-4f89-a52f-ecae69a47434	Digitale Revolution und Demokratieverständnis im historischen und gegenwärtigen Kontext	0.7993334164532628
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	2617a8f4-71e2-4b21-bafe-17f0925499c9	(Interpretierbare) Algorithmen als Basis der Digitalisierung	0.8312577301420008
f1c77302-fbf0-4481-adc9-24f0eaeed0bf	Kann man Demokratie nach Hause bestellen?	f6eb6977-86df-4085-9d74-4ffaaf61cdd4	Trailer Demokratie und Digitale Revolution	0.8546116560159276
215afdf0-6739-4262-ae8d-a91b939e2faf	Inhalte von Tools exportieren: Wordcloud : Lernpfad Gruppenarbeiten mit digitalen Tools unterstützen	c57c2132-1398-4ceb-8fa6-f1dc391eea23	Inhalte von Tools exportieren: Forum : Lernpfad Gruppenarbeiten mit digitalen Tools unterstützen	0.8262015674518663
a4268d2f-b264-4bd2-991c-153860a138f5	Inhalte von Tools exportieren: Etherpad : Lernpfad Gruppenarbeiten mit digitalen Tools unterstützen	c57c2132-1398-4ceb-8fa6-f1dc391eea23	Inhalte von Tools exportieren: Forum : Lernpfad Gruppenarbeiten mit digitalen Tools unterstützen	0.8286937843465696
a4268d2f-b264-4bd2-991c-153860a138f5	Inhalte von Tools exportieren: Etherpad : Lernpfad Gruppenarbeiten mit digitalen Tools unterstützen	215afdf0-6739-4262-ae8d-a91b939e2faf	Inhalte von Tools exportieren: Wordcloud : Lernpfad Gruppenarbeiten mit digitalen Tools unterstützen	0.8126707590894479
40555948-3368-48ce-a780-1d8c2d512003	Digitales Leben 4	066f9c62-4509-43af-8bc5-d009789ac6ef	Digitales Leben 5	0.7596396577248883
aa958c4a-9946-4ec6-a976-59ae29265378	"Zertifikatsprogramm ""Data Steward"" an der Universität Wien : Rückblick auf die ersten zwei Jahre"	8edf3b38-618c-4d0e-87a5-0a512d10a2f4	"Transkription einer Videoaufzeichnung des Webinars : Zertifikatsprogramm ""Data Steward"" an der Universität Wien: Rückblick auf die ersten zwei Jahre"	0.9690548674861122
a869a799-4a75-4508-b539-63f515add419	Webinar: Your Work | Your Choice : Open Research an der UdK Berlin am Beispiel des Forschungsdatenmanagements	628bd316-c70e-4aa0-9ddb-29e20b4f9883	Your Work | Your Choice : Open Research an der UdK Berlin am Beispiel des Forschungsdatenmanagements	0.9840639467913627
ab96503d-6d5e-4545-bda7-6da4d534ca24	"Zertifikatsprogramm ""Data Steward"" an der Universität Wien : Rückblick auf die ersten zwei Jahre"	8edf3b38-618c-4d0e-87a5-0a512d10a2f4	"Transkription einer Videoaufzeichnung des Webinars : Zertifikatsprogramm ""Data Steward"" an der Universität Wien: Rückblick auf die ersten zwei Jahre"	0.9690548674861122
ab96503d-6d5e-4545-bda7-6da4d534ca24	"Zertifikatsprogramm ""Data Steward"" an der Universität Wien : Rückblick auf die ersten zwei Jahre"	aa958c4a-9946-4ec6-a976-59ae29265378	"Zertifikatsprogramm ""Data Steward"" an der Universität Wien : Rückblick auf die ersten zwei Jahre"	0.9893709937956869
a18f7473-ade3-4126-8c48-c897ae58ca3e	How to: Aufbau eines institutionellen OER-Ökosystems	cc4a680d-d5a2-4919-9c14-1ee14fc6692f	How to: Aufbau eines institutionellen OER-Ökosystems : aus der Webinarreihe „Forschungsdatenmanagement in Österreich“	0.9739690540183137
a18f7473-ade3-4126-8c48-c897ae58ca3e	How to: Aufbau eines institutionellen OER-Ökosystems	d4743440-c687-4a2d-b53e-25b4efad6a4b	How to: Aufbau eines institutionellen OER-Ökosystems	0.9945672614560565
18ee414e-96e0-478b-8d66-1a590e4d8e79	Schnittstellenarbeit im Zeichen von Open Education und Open Science	8d70baf4-1742-4edb-9285-9658fced1991	"Schnittstellenarbeit im Zeichen von Open Education und Open Science : Vortrag von Claudia Hackl als Webinar in der Reihe ""Forschungsdatenmanagement in Österreich"""	0.9810668555821809
1770b3ff-da8c-4635-af57-3af11c8b1a77	Manuelles Feedback durch Lehrende via Aufgabe Tipps : Lernpfad Feedback mit Hilfe von Moodle geben	f9a78eee-fdd2-4093-8f62-7f6810a4194d	Manuelles Feedback durch Lehrende - Forum : Feedback mit Hilfe von Moodle geben	0.7664052579408209
2c7c0990-90e2-4aa9-ac8d-d3d90b7e025b	Wie baut man eine landesweite Forschungsdateninfrastruktur? : Die NFDI in Deutschland	78881f80-a56c-4825-a2b8-203090c7d450	Wie baut man eine landesweite Forschungsdateninfrastruktur? : Die NFDI in Deutschland	0.9785624516497581
ff0a8688-ff7a-49c5-afb1-341e84e050e6	LV_Aufzeichnungen in ZOOM: Lernpfad LV-Aufzeichnungen in Videokonferenztools	f3d78dd2-1240-4dc1-96f2-8c571f4869bb	LV_Aufzeichnungen in BBB: Lernpfad LV-Aufzeichnungen in Videokonferenztools	0.8063436145312921
3078f443-4301-456d-9de6-a64b88b3dbda	Reproducibility in Science : Begrüßung und Einführung	f9446133-6293-4b65-b62d-070d69d9edaa	Reproducibility in Science	0.8684857996582314
